#MEM	NOPs	L2 miss	TLB miss RDTSC cycles
20	:	1	:	19	:	829	:	592
20	:	10	:	19	:	789	:	596
20	:	50	:	19	:	842	:	596
20	:	75	:	19	:	828	:	601
20	:	100	:	19	:	807	:	598
20	:	110	:	19	:	761	:	605
20	:	120	:	19	:	802	:	615
20	:	130	:	19	:	876	:	616
20	:	140	:	19	:	771	:	606
20	:	150	:	19	:	794	:	635
20	:	160	:	19	:	843	:	711
20	:	170	:	19	:	775	:	748
20	:	180	:	19	:	757	:	775
20	:	182	:	19	:	863	:	769
20	:	183	:	19	:	757	:	766
20	:	184	:	19	:	807	:	772
20	:	186	:	19	:	836	:	776
20	:	188	:	20	:	2218	:	780
20	:	189	:	19	:	870	:	787
20	:	190	:	19	:	787	:	792
20	:	191	:	19	:	785	:	799
20	:	192	:	19	:	836	:	795
20	:	193	:	19	:	737	:	790
20	:	194	:	19	:	790	:	783
20	:	195	:	19	:	788	:	784
20	:	196	:	19	:	768	:	792
20	:	197	:	19	:	831	:	794
20	:	198	:	19	:	808	:	795
20	:	199	:	19	:	819	:	791
20	:	200	:	19	:	783	:	787
20	:	210	:	19	:	815	:	792
