#MEM	NOPs	L2 miss	TLB miss RDTSC cycles
18	:	1	:	17	:	771	:	547
18	:	10	:	17	:	780	:	532
18	:	50	:	17	:	747	:	557
18	:	75	:	17	:	783	:	559
18	:	100	:	17	:	845	:	568
18	:	110	:	17	:	838	:	568
18	:	120	:	17	:	791	:	571
18	:	130	:	17	:	832	:	572
18	:	140	:	18	:	891	:	573
18	:	150	:	17	:	839	:	592
18	:	160	:	17	:	811	:	646
18	:	170	:	17	:	807	:	709
18	:	180	:	17	:	830	:	746
18	:	182	:	17	:	778	:	740
18	:	183	:	17	:	775	:	752
18	:	184	:	17	:	780	:	738
18	:	186	:	17	:	854	:	749
18	:	188	:	17	:	789	:	750
18	:	189	:	17	:	862	:	752
18	:	190	:	17	:	827	:	753
18	:	191	:	17	:	767	:	753
18	:	192	:	17	:	820	:	753
18	:	193	:	17	:	810	:	752
18	:	194	:	17	:	834	:	753
18	:	195	:	17	:	811	:	755
18	:	196	:	17	:	828	:	754
18	:	197	:	17	:	771	:	756
18	:	198	:	17	:	784	:	753
18	:	199	:	17	:	808	:	753
18	:	200	:	17	:	765	:	758
18	:	210	:	17	:	837	:	765
