#MEM	NOPs	L2 miss	TLB miss RDTSC cycles
21	:	1	:	20	:	854	:	644
21	:	10	:	20	:	851	:	639
21	:	50	:	20	:	800	:	637
21	:	75	:	20	:	769	:	645
21	:	100	:	20	:	825	:	652
21	:	110	:	20	:	790	:	649
21	:	120	:	20	:	882	:	649
21	:	130	:	20	:	775	:	654
21	:	140	:	20	:	776	:	663
21	:	150	:	20	:	852	:	680
21	:	160	:	20	:	826	:	718
21	:	170	:	20	:	793	:	750
21	:	180	:	20	:	834	:	789
21	:	182	:	20	:	781	:	797
21	:	183	:	20	:	850	:	806
21	:	184	:	20	:	887	:	810
21	:	186	:	20	:	824	:	809
21	:	188	:	20	:	846	:	816
21	:	189	:	20	:	827	:	823
21	:	190	:	20	:	764	:	821
21	:	191	:	20	:	836	:	824
21	:	192	:	20	:	762	:	825
21	:	193	:	20	:	826	:	820
21	:	194	:	20	:	750	:	823
21	:	195	:	20	:	822	:	823
21	:	196	:	20	:	825	:	823
21	:	197	:	20	:	734	:	810
21	:	198	:	20	:	855	:	827
21	:	199	:	20	:	766	:	825
21	:	200	:	20	:	884	:	825
21	:	210	:	20	:	780	:	827
