#MEM	NOPs	L2 miss	TLB miss RDTSC cycles
10	:	1	:	9	:	754	:	338
10	:	10	:	9	:	862	:	343
10	:	50	:	9	:	762	:	347
10	:	75	:	9	:	783	:	345
10	:	100	:	9	:	780	:	342
10	:	110	:	9	:	798	:	369
10	:	120	:	9	:	788	:	347
10	:	130	:	9	:	823	:	347
10	:	140	:	9	:	754	:	376
10	:	150	:	9	:	805	:	361
10	:	160	:	9	:	803	:	455
10	:	170	:	9	:	751	:	494
10	:	180	:	9	:	807	:	520
10	:	182	:	9	:	790	:	535
10	:	183	:	9	:	782	:	554
10	:	184	:	9	:	771	:	532
10	:	186	:	9	:	800	:	536
10	:	188	:	9	:	833	:	553
10	:	189	:	9	:	823	:	558
10	:	190	:	9	:	753	:	546
10	:	191	:	9	:	809	:	555
10	:	192	:	9	:	763	:	557
10	:	193	:	9	:	802	:	557
10	:	194	:	9	:	824	:	549
10	:	195	:	9	:	770	:	558
10	:	196	:	9	:	808	:	564
10	:	197	:	10	:	822	:	590
10	:	198	:	9	:	758	:	551
10	:	199	:	9	:	802	:	555
10	:	200	:	9	:	771	:	560
10	:	210	:	9	:	823	:	561
