#MEM	NOPs	L2 miss	TLB miss RDTSC cycles
8	:	1	:	7	:	764	:	307
8	:	10	:	7	:	774	:	313
8	:	50	:	7	:	786	:	306
8	:	75	:	7	:	778	:	324
8	:	100	:	7	:	766	:	325
8	:	110	:	7	:	807	:	325
8	:	120	:	7	:	803	:	319
8	:	130	:	7	:	760	:	334
8	:	140	:	7	:	775	:	324
8	:	150	:	7	:	766	:	326
8	:	160	:	7	:	729	:	360
8	:	170	:	7	:	714	:	490
8	:	180	:	7	:	736	:	508
8	:	182	:	7	:	739	:	499
8	:	183	:	7	:	727	:	503
8	:	184	:	8	:	766	:	504
8	:	186	:	7	:	784	:	516
8	:	188	:	7	:	762	:	522
8	:	189	:	7	:	815	:	508
8	:	190	:	7	:	793	:	511
8	:	191	:	7	:	806	:	521
8	:	192	:	7	:	864	:	512
8	:	193	:	7	:	789	:	508
8	:	194	:	7	:	749	:	527
8	:	195	:	7	:	776	:	527
8	:	196	:	7	:	770	:	512
8	:	197	:	7	:	793	:	511
8	:	198	:	7	:	791	:	524
8	:	199	:	7	:	763	:	517
8	:	200	:	7	:	752	:	508
8	:	210	:	7	:	757	:	521
