#MEM	NOPs	L2 miss	TLB miss RDTSC cycles
13	:	1	:	12	:	841	:	470
13	:	10	:	12	:	809	:	460
13	:	50	:	12	:	815	:	470
13	:	75	:	12	:	852	:	484
13	:	100	:	12	:	836	:	487
13	:	110	:	12	:	810	:	489
13	:	120	:	12	:	765	:	495
13	:	130	:	12	:	765	:	494
13	:	140	:	12	:	771	:	495
13	:	150	:	12	:	846	:	513
13	:	160	:	12	:	799	:	541
13	:	170	:	12	:	806	:	559
13	:	180	:	12	:	840	:	621
13	:	182	:	12	:	878	:	629
13	:	183	:	12	:	748	:	655
13	:	184	:	12	:	815	:	662
13	:	186	:	12	:	794	:	666
13	:	188	:	12	:	825	:	684
13	:	189	:	12	:	848	:	688
13	:	190	:	12	:	851	:	688
13	:	191	:	12	:	770	:	683
13	:	192	:	12	:	792	:	683
13	:	193	:	12	:	860	:	686
13	:	194	:	12	:	851	:	686
13	:	195	:	12	:	783	:	690
13	:	196	:	12	:	772	:	687
13	:	197	:	12	:	876	:	688
13	:	198	:	12	:	867	:	689
13	:	199	:	12	:	747	:	691
13	:	200	:	12	:	801	:	687
13	:	210	:	12	:	821	:	688
