#MEM	NOPs	L2 miss	TLB miss RDTSC cycles
1	:	1	:	1	:	790	:	202
1	:	10	:	1	:	646	:	203
1	:	50	:	1	:	818	:	211
1	:	75	:	1	:	790	:	218
1	:	100	:	1	:	617	:	222
1	:	110	:	1	:	667	:	224
1	:	120	:	1	:	636	:	227
1	:	130	:	1	:	635	:	229
1	:	140	:	1	:	660	:	235
1	:	150	:	1	:	630	:	234
1	:	160	:	1	:	637	:	240
1	:	170	:	1	:	641	:	243
1	:	180	:	1	:	636	:	244
1	:	182	:	1	:	620	:	245
1	:	183	:	1	:	639	:	245
1	:	184	:	1	:	639	:	244
1	:	186	:	1	:	643	:	246
1	:	188	:	1	:	662	:	245
1	:	189	:	1	:	775	:	245
1	:	190	:	1	:	847	:	246
1	:	191	:	1	:	779	:	246
1	:	192	:	1	:	788	:	247
1	:	193	:	1	:	650	:	246
1	:	194	:	1	:	768	:	247
1	:	195	:	1	:	824	:	247
1	:	196	:	1	:	629	:	250
1	:	197	:	1	:	632	:	248
1	:	198	:	1	:	635	:	248
1	:	199	:	1	:	665	:	248
1	:	200	:	1	:	643	:	249
1	:	210	:	1	:	651	:	251
