#MEM	NOPs	L2 miss	TLB miss RDTSC cycles
3	:	1	:	3	:	737	:	235
3	:	10	:	3	:	758	:	233
3	:	50	:	3	:	1038	:	236
3	:	75	:	3	:	1022	:	243
3	:	100	:	3	:	752	:	256
3	:	110	:	3	:	746	:	256
3	:	120	:	3	:	704	:	263
3	:	130	:	3	:	724	:	265
3	:	140	:	3	:	745	:	266
3	:	150	:	3	:	739	:	270
3	:	160	:	3	:	741	:	272
3	:	170	:	3	:	792	:	277
3	:	180	:	3	:	735	:	288
3	:	182	:	3	:	766	:	290
3	:	183	:	3	:	715	:	411
3	:	184	:	3	:	773	:	424
3	:	186	:	3	:	767	:	421
3	:	188	:	3	:	713	:	446
3	:	189	:	3	:	705	:	430
3	:	190	:	3	:	748	:	437
3	:	191	:	3	:	722	:	443
3	:	192	:	3	:	1088	:	437
3	:	193	:	3	:	746	:	437
3	:	194	:	3	:	1123	:	443
3	:	195	:	3	:	743	:	431
3	:	196	:	3	:	740	:	433
3	:	197	:	3	:	1130	:	447
3	:	198	:	3	:	1137	:	443
3	:	199	:	3	:	1172	:	437
3	:	200	:	3	:	712	:	453
3	:	210	:	3	:	735	:	453
