#MEM	NOPs	L2 miss	TLB miss RDTSC cycles
15	:	1	:	14	:	795	:	502
15	:	10	:	14	:	758	:	495
15	:	50	:	14	:	828	:	503
15	:	75	:	14	:	853	:	512
15	:	100	:	14	:	927	:	517
15	:	110	:	14	:	798	:	523
15	:	120	:	14	:	835	:	511
15	:	130	:	14	:	762	:	520
15	:	140	:	14	:	788	:	532
15	:	150	:	14	:	831	:	539
15	:	160	:	14	:	818	:	565
15	:	170	:	14	:	753	:	617
15	:	180	:	14	:	942	:	690
15	:	182	:	14	:	837	:	693
15	:	183	:	14	:	803	:	689
15	:	184	:	14	:	778	:	695
15	:	186	:	14	:	798	:	709
15	:	188	:	14	:	771	:	714
15	:	189	:	14	:	1268	:	713
15	:	190	:	14	:	859	:	697
15	:	191	:	14	:	809	:	698
15	:	192	:	14	:	775	:	718
15	:	193	:	14	:	782	:	717
15	:	194	:	14	:	836	:	703
15	:	195	:	14	:	812	:	706
15	:	196	:	14	:	1026	:	713
15	:	197	:	14	:	792	:	720
15	:	198	:	14	:	838	:	719
15	:	199	:	14	:	812	:	703
15	:	200	:	14	:	831	:	708
15	:	210	:	15	:	834	:	715
