#MEM	NOPs	L2 miss	TLB miss RDTSC cycles
16	:	1	:	15	:	766	:	512
16	:	10	:	15	:	777	:	515
16	:	50	:	15	:	775	:	519
16	:	75	:	15	:	778	:	531
16	:	100	:	15	:	799	:	533
16	:	110	:	15	:	833	:	537
16	:	120	:	15	:	851	:	540
16	:	130	:	15	:	751	:	539
16	:	140	:	15	:	787	:	545
16	:	150	:	15	:	786	:	563
16	:	160	:	15	:	828	:	593
16	:	170	:	15	:	850	:	640
16	:	180	:	15	:	740	:	718
16	:	182	:	15	:	846	:	714
16	:	183	:	15	:	779	:	709
16	:	184	:	15	:	799	:	712
16	:	186	:	15	:	827	:	722
16	:	188	:	15	:	778	:	730
16	:	189	:	15	:	762	:	729
16	:	190	:	15	:	837	:	725
16	:	191	:	15	:	756	:	725
16	:	192	:	15	:	783	:	728
16	:	193	:	15	:	858	:	731
16	:	194	:	15	:	826	:	732
16	:	195	:	15	:	767	:	726
16	:	196	:	15	:	886	:	725
16	:	197	:	15	:	772	:	729
16	:	198	:	15	:	796	:	732
16	:	199	:	15	:	829	:	765
16	:	200	:	15	:	786	:	728
16	:	210	:	15	:	744	:	732
