#MEM	NOPs	L2 miss	TLB miss RDTSC cycles
12	:	1	:	11	:	777	:	457
12	:	10	:	11	:	811	:	471
12	:	50	:	11	:	761	:	460
12	:	75	:	11	:	760	:	469
12	:	100	:	11	:	756	:	477
12	:	110	:	12	:	1677	:	474
12	:	120	:	12	:	1691	:	475
12	:	130	:	11	:	819	:	477
12	:	140	:	11	:	794	:	480
12	:	150	:	11	:	812	:	498
12	:	160	:	11	:	759	:	508
12	:	170	:	11	:	877	:	593
12	:	180	:	11	:	823	:	580
12	:	182	:	11	:	788	:	583
12	:	183	:	11	:	764	:	604
12	:	184	:	11	:	801	:	615
12	:	186	:	11	:	866	:	617
12	:	188	:	11	:	828	:	653
12	:	189	:	11	:	763	:	641
12	:	190	:	12	:	1655	:	637
12	:	191	:	11	:	833	:	656
12	:	192	:	11	:	826	:	654
12	:	193	:	11	:	745	:	649
12	:	194	:	11	:	781	:	642
12	:	195	:	11	:	817	:	652
12	:	196	:	11	:	775	:	660
12	:	197	:	11	:	771	:	654
12	:	198	:	11	:	864	:	645
12	:	199	:	11	:	821	:	643
12	:	200	:	11	:	817	:	660
12	:	210	:	11	:	853	:	663
